customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned,usage_segment,value_segment,risk_band
101450,Family,East,App,58,37.4,4.4,0,2,37.4,0,Light,High,Low
101451,Postpaid,West,App,16,35.11,10.04,0,1,35.11,0,Moderate,High,Low
101452,Family,South,Store,31,35.46,22.97,2,2,40.07,1,Heavy,High,Medium
101453,Business,East,App,50,49.88,26.08,2,3,55.8,0,Heavy,High,Medium
101454,Postpaid,South,App,72,22.59,8.58,0,3,22.59,0,Moderate,Mid,Medium
101455,Prepaid,East,Web,63,12.7,10.23,3,4,12.7,0,Moderate,Low,Elevated
101456,Prepaid,North,Web,47,15.88,15.15,2,2,17.2,0,Heavy,Low,Medium
101457,Postpaid,West,App,8,26.81,24.75,0,5,32.16,0,Heavy,Mid,Medium
101458,Business,East,Store,31,61.48,27.35,1,4,67.93,0,Heavy,VIP,Medium
101459,Postpaid,East,Partner,47,30.06,18.39,2,2,32.75,0,Heavy,Mid,Medium
101460,Family,North,App,56,37.87,20.88,0,3,41.6,0,Heavy,High,Medium
101461,Postpaid,East,Web,20,32.54,22.27,2,3,36.86,0,Heavy,High,Medium
101462,Prepaid,East,App,34,9.12,5.16,1,2,9.12,0,Moderate,Low,Medium
101463,Prepaid,South,Partner,60,12.77,12.99,1,1,13.19,0,Moderate,Low,Low
101464,Postpaid,West,App,61,36.08,19.82,1,4,39.36,0,Heavy,High,Medium
101465,Postpaid,North,App,17,23.0,13.75,2,4,23.74,1,Moderate,Mid,Elevated
101466,Postpaid,South,Partner,19,32.39,15.25,1,2,33.75,0,Heavy,Mid,Medium
101467,Prepaid,West,Web,27,28.58,11.64,1,1,28.58,1,Moderate,Mid,Low
101468,Family,North,App,47,55.12,14.81,0,4,56.3,0,Moderate,High,Medium
101469,Prepaid,South,Web,49,22.03,5.5,4,1,22.03,0,Moderate,Mid,Medium
101470,Business,West,Partner,55,60.14,44.5,0,0,73.79,0,Power,VIP,Low
101471,Prepaid,West,Store,41,17.8,10.65,1,0,17.8,0,Moderate,Low,Low
101472,Prepaid,North,App,67,16.2,4.24,0,2,16.2,0,Light,Low,Low
101473,Postpaid,North,App,9,32.46,14.09,4,4,33.34,0,Moderate,Mid,Elevated
101474,Postpaid,East,Partner,38,22.44,17.16,1,0,24.61,0,Heavy,Mid,Low
101475,Postpaid,West,App,17,32.07,14.75,0,4,33.23,0,Moderate,Mid,Medium
101476,Postpaid,East,App,39,30.21,19.43,0,0,33.32,0,Heavy,Mid,Low
101477,Business,West,App,64,55.85,31.57,2,6,64.07,1,Heavy,VIP,Elevated
101478,Postpaid,West,App,64,33.72,21.18,1,2,37.57,0,Heavy,High,Medium
101479,Postpaid,Central,Store,72,34.97,18.35,2,1,37.64,0,Heavy,High,Medium
101480,Postpaid,South,App,36,32.95,9.73,4,2,32.95,1,Moderate,Mid,Elevated
101481,Prepaid,North,App,50,10.62,7.09,3,2,10.62,1,Moderate,Low,Medium
101482,Postpaid,South,App,35,21.06,12.13,1,4,21.11,0,Moderate,Mid,Medium
101483,Prepaid,North,App,1,17.13,11.94,4,0,17.13,1,Moderate,Low,Medium
101484,Postpaid,South,App,21,29.88,14.07,3,2,30.75,1,Moderate,Mid,Medium
101485,Prepaid,Central,App,54,19.95,8.21,1,0,19.95,0,Moderate,Low,Low
101486,Business,South,Web,4,45.9,25.21,0,1,51.45,0,Heavy,High,Low
101487,Postpaid,North,App,47,33.36,8.3,0,7,33.36,1,Moderate,Mid,Elevated
101488,Family,East,App,34,45.32,28.78,1,3,52.37,0,Heavy,High,Medium
101489,Postpaid,Central,Store,30,28.39,25.98,0,1,34.26,0,Heavy,Mid,Low
101490,Prepaid,North,Web,53,15.79,10.36,3,2,15.79,0,Moderate,Low,Medium
101491,Family,West,Web,17,45.74,5.31,1,1,45.74,1,Moderate,High,Low
101492,Postpaid,West,Partner,19,26.98,22.56,0,5,31.41,0,Heavy,Mid,Medium
101493,Family,South,App,12,36.27,24.78,1,3,41.64,0,Heavy,High,Medium
101494,Postpaid,West,App,8,40.08,5.66,1,3,40.08,0,Moderate,High,Medium
101495,Postpaid,East,App,7,39.23,6.57,1,2,39.23,0,Moderate,High,Medium
101496,Family,South,App,8,28.92,14.03,3,3,29.77,1,Moderate,Mid,Elevated
101497,Postpaid,East,Partner,47,36.4,14.86,6,4,37.6,0,Moderate,High,Critical
101498,Postpaid,North,Store,22,33.69,15.91,2,1,35.33,0,Heavy,High,Medium
101499,Postpaid,West,Web,25,25.5,14.8,0,1,26.68,0,Moderate,Mid,Low
101500,Postpaid,West,Partner,55,26.62,7.67,2,3,26.62,0,Moderate,Mid,Medium
101501,Business,South,Web,38,68.72,24.14,2,1,73.82,0,Heavy,VIP,Medium
101502,Postpaid,East,App,6,19.31,16.47,3,4,21.19,1,Heavy,Mid,Elevated
101503,Postpaid,South,Web,38,37.94,18.95,2,0,40.86,1,Heavy,High,Low
101504,Family,North,App,48,35.05,5.19,1,2,35.05,0,Moderate,High,Medium
101505,Postpaid,West,App,44,26.8,7.94,3,4,26.8,0,Moderate,Mid,Elevated
101506,Family,North,Store,63,34.25,0.2,0,2,34.25,0,Light,Mid,Low
101507,Postpaid,West,Partner,43,31.68,18.62,0,2,34.46,0,Heavy,Mid,Low
101508,Prepaid,South,Web,59,21.61,2.87,1,4,21.61,1,Light,Mid,Medium
101509,Family,West,App,38,38.16,17.94,2,6,40.65,1,Heavy,High,Elevated
101510,Prepaid,South,Web,46,12.91,5.92,1,2,12.91,1,Moderate,Low,Medium
101511,Prepaid,South,Store,12,19.06,9.13,1,3,19.06,0,Moderate,Low,Medium
101512,Postpaid,West,Web,72,38.78,21.82,1,1,42.9,0,Heavy,High,Low
101513,Family,East,App,2,36.58,12.23,0,2,36.68,0,Moderate,High,Low
101514,Family,South,App,70,45.67,30.63,2,1,53.5,0,Heavy,High,Medium
101515,Prepaid,Central,App,42,9.46,6.76,2,3,9.46,0,Moderate,Low,Medium
101516,Prepaid,South,Web,25,19.52,8.12,1,3,19.52,1,Moderate,Low,Medium
101517,Business,North,Partner,31,60.83,33.14,0,1,69.71,1,Heavy,VIP,Low
101518,Prepaid,East,App,6,21.54,6.94,1,4,21.54,0,Moderate,Mid,Medium
101519,Prepaid,East,App,30,18.51,11.67,0,2,18.51,0,Moderate,Low,Low
101520,Prepaid,West,App,6,20.64,3.39,1,3,20.64,1,Light,Mid,Medium
101521,Postpaid,West,Web,31,26.67,17.8,1,5,29.11,0,Heavy,Mid,Elevated
101522,Family,East,Store,10,36.39,13.16,2,1,36.87,0,Moderate,High,Medium
101523,Family,South,Store,9,45.71,17.86,4,6,48.18,0,Heavy,High,Critical
101524,Postpaid,South,App,52,31.55,19.31,4,4,34.62,0,Heavy,Mid,Elevated
101525,Prepaid,North,App,13,26.46,5.75,0,2,26.46,0,Moderate,Mid,Low
101526,Postpaid,West,Partner,25,23.99,7.91,1,0,23.99,1,Moderate,Mid,Low
101527,Postpaid,North,Store,48,28.45,23.55,0,3,33.3,0,Heavy,Mid,Medium
101528,Prepaid,West,App,37,21.01,13.13,2,1,21.48,1,Moderate,Mid,Medium
101529,Prepaid,West,App,37,13.33,9.77,1,5,13.33,0,Moderate,Low,Elevated
101530,Prepaid,West,App,32,22.48,15.72,1,3,24.04,1,Heavy,Mid,Medium
101531,Prepaid,North,App,44,16.74,5.93,1,4,16.74,0,Moderate,Low,Medium
101532,Postpaid,South,App,47,30.36,11.05,2,2,30.36,0,Moderate,Mid,Medium
101533,Postpaid,Central,Web,10,32.3,23.43,3,2,37.1,0,Heavy,High,Medium
101534,Prepaid,East,App,70,15.0,3.0,0,1,15.0,0,Light,Low,Low
101535,Postpaid,East,App,59,28.24,14.88,0,0,29.46,0,Moderate,Mid,Low
101536,Family,West,Store,31,34.82,4.61,5,2,34.82,0,Light,Mid,Elevated
101537,Family,Central,App,27,36.88,16.08,2,2,38.6,1,Heavy,High,Medium
101538,Family,South,Store,53,32.78,16.77,0,1,34.78,0,Heavy,Mid,Low
101539,Postpaid,Central,Web,45,27.04,6.72,3,4,27.04,1,Moderate,Mid,Elevated
101540,Family,North,App,58,35.06,11.67,1,3,35.06,0,Moderate,High,Medium
101541,Prepaid,Central,Web,34,16.18,9.93,2,3,16.18,0,Moderate,Low,Medium
101542,Postpaid,North,App,32,34.18,16.26,2,2,35.97,1,Heavy,High,Medium
101543,Prepaid,South,App,34,16.04,2.53,0,2,16.04,0,Light,Low,Low
101544,Postpaid,North,App,22,28.99,11.42,1,2,28.99,0,Moderate,Mid,Medium
101545,Postpaid,West,Web,57,29.25,17.13,2,3,31.41,0,Heavy,Mid,Medium
101546,Prepaid,Central,App,58,15.37,0.2,2,3,15.37,0,Light,Low,Medium
101547,Family,South,Web,8,31.95,22.67,1,3,36.43,0,Heavy,High,Medium
101548,Prepaid,South,App,7,11.05,5.67,2,2,11.05,1,Moderate,Low,Medium
101549,Prepaid,South,Store,6,12.5,7.08,4,0,12.5,1,Moderate,Low,Medium
101550,Prepaid,North,App,24,14.38,7.72,0,2,14.38,0,Moderate,Low,Low
101551,Postpaid,West,App,8,29.3,25.31,0,2,34.89,1,Heavy,Mid,Low
101552,Prepaid,North,Store,42,17.05,9.34,1,1,17.05,1,Moderate,Low,Low
101553,Postpaid,Central,App,72,25.34,16.13,2,4,27.07,0,Heavy,Mid,Elevated
101554,Prepaid,Central,App,51,20.05,6.28,1,3,20.05,0,Moderate,Mid,Medium
101555,Family,North,Store,67,49.2,21.87,0,7,53.34,0,Heavy,High,Elevated
101556,Business,East,Web,11,58.42,16.0,1,1,60.1,1,Heavy,VIP,Low
101557,Postpaid,Central,Web,51,31.42,0.2,2,5,31.42,1,Light,Mid,Elevated
101558,Postpaid,Central,App,53,25.32,26.52,1,0,31.42,0,Heavy,Mid,Low
101559,Family,West,App,33,41.92,28.2,1,2,48.72,0,Heavy,High,Medium
101560,Business,North,App,54,58.39,18.35,2,4,61.06,0,Heavy,VIP,Elevated
101561,Postpaid,North,App,7,16.38,13.9,3,2,17.18,0,Moderate,Low,Medium
101562,Family,West,App,45,43.22,21.35,3,2,47.15,0,Heavy,High,Medium
101563,Family,South,App,60,43.35,35.95,0,6,53.41,1,Power,High,Elevated
101564,Family,West,App,29,37.12,15.55,2,3,38.61,1,Heavy,High,Medium
101565,Postpaid,West,Store,14,33.12,16.29,1,1,34.92,0,Heavy,Mid,Low
101566,Prepaid,East,App,1,21.34,11.04,2,1,21.34,0,Moderate,Mid,Medium
101567,Prepaid,North,App,20,25.18,8.45,2,2,25.18,1,Moderate,Mid,Medium
101568,Postpaid,South,App,60,31.54,4.89,0,4,31.54,0,Light,Mid,Medium
101569,Postpaid,Central,App,61,24.35,9.33,0,2,24.35,0,Moderate,Mid,Low
101570,Postpaid,South,Web,45,38.29,0.59,2,3,38.29,0,Light,High,Medium
101571,Postpaid,North,App,19,34.99,11.21,1,3,34.99,1,Moderate,Mid,Medium
101572,Postpaid,Central,App,19,24.31,3.84,1,2,24.31,1,Light,Mid,Medium
101573,Family,West,Web,61,48.34,14.02,0,7,49.18,0,Moderate,High,Elevated
101574,Prepaid,East,App,43,21.41,20.16,2,4,24.84,0,Heavy,Mid,Elevated
101575,Prepaid,West,App,57,10.88,6.55,1,3,10.88,0,Moderate,Low,Medium
101576,Family,East,Web,27,31.48,19.21,2,0,34.51,1,Heavy,Mid,Low
101577,Family,Central,Web,61,37.94,18.06,0,2,40.48,0,Heavy,High,Low
101578,Business,Central,Partner,34,52.0,32.23,2,5,60.5,0,Heavy,VIP,Elevated
101579,Family,South,Web,49,44.31,30.74,3,4,52.18,1,Heavy,High,Elevated
101580,Family,South,Web,62,32.24,12.41,2,4,32.41,1,Moderate,Mid,Elevated
101581,Prepaid,South,App,26,19.88,6.32,0,3,19.88,0,Moderate,Low,Medium
101582,Postpaid,West,Store,57,34.77,6.25,2,1,34.77,0,Moderate,Mid,Medium
101583,Prepaid,West,App,48,15.39,2.43,1,1,15.39,1,Light,Low,Low
101584,Postpaid,East,Store,36,18.91,3.03,1,9,18.91,0,Light,Low,Critical
101585,Business,Central,Partner,60,48.02,39.06,2,3,59.38,0,Power,High,Medium
101586,Postpaid,East,App,32,35.79,1.64,5,4,35.79,0,Light,High,Elevated
101587,Postpaid,West,Web,54,25.81,10.12,2,3,25.81,1,Moderate,Mid,Medium
101588,Prepaid,West,Store,6,16.53,7.99,0,6,16.53,1,Moderate,Low,Elevated
101589,Prepaid,East,App,63,19.22,7.33,0,3,19.22,0,Moderate,Low,Medium
101590,Prepaid,North,Web,70,20.21,13.58,1,4,20.87,0,Moderate,Mid,Medium
101591,Prepaid,West,Store,71,17.61,14.94,0,1,18.85,0,Moderate,Low,Low
101592,Business,West,Store,61,74.15,23.96,1,2,79.17,1,Heavy,VIP,Medium
101593,Postpaid,North,Store,50,32.37,21.0,2,3,36.15,1,Heavy,High,Medium
101594,Family,West,App,54,33.26,30.45,1,4,41.01,0,Heavy,High,Medium
101595,Postpaid,East,App,67,42.57,21.01,1,0,46.35,0,Heavy,High,Low
101596,Prepaid,South,Web,53,22.36,3.63,2,3,22.36,0,Light,Mid,Medium
101597,Prepaid,West,Partner,20,18.36,5.49,0,3,18.36,0,Moderate,Low,Medium
101598,Family,South,Web,12,26.69,25.99,2,6,32.57,1,Heavy,Mid,Elevated
101599,Prepaid,West,Web,71,16.39,9.37,2,4,16.39,0,Moderate,Low,Elevated
101600,Family,West,Web,11,31.81,22.34,2,2,36.15,1,Heavy,High,Medium
101601,Prepaid,North,App,66,17.49,13.74,2,0,18.22,0,Moderate,Low,Low
101602,Postpaid,East,Web,68,23.91,6.2,1,2,23.91,0,Moderate,Mid,Medium
101603,Family,South,Web,3,34.24,19.25,0,1,37.29,0,Heavy,High,Low
101604,Prepaid,North,App,59,12.49,8.66,0,3,12.49,1,Moderate,Low,Medium
101605,Prepaid,West,App,43,14.46,13.09,0,2,14.92,0,Moderate,Low,Low
101606,Business,North,Web,29,58.27,14.23,1,3,59.21,0,Moderate,High,Medium
101607,Prepaid,Central,Partner,37,16.36,3.61,3,3,16.36,1,Light,Low,Elevated
101608,Postpaid,South,Partner,31,28.08,6.67,0,3,28.08,0,Moderate,Mid,Medium
101609,Postpaid,South,Store,59,33.13,16.99,0,3,35.23,0,Heavy,High,Medium
101610,Prepaid,Central,Web,30,21.12,2.43,0,3,21.12,0,Light,Mid,Medium
101611,Family,East,Store,10,45.83,14.91,2,1,47.05,0,Moderate,High,Medium
101612,Family,West,Web,29,39.48,20.6,3,5,43.09,0,Heavy,High,Elevated
101613,Postpaid,West,Web,38,33.66,15.42,0,2,35.1,0,Heavy,High,Low
101614,Family,Central,Partner,33,45.44,30.86,0,1,53.36,0,Heavy,High,Low
101615,Prepaid,North,Partner,37,25.51,17.84,1,0,27.96,0,Heavy,Mid,Low
101616,Prepaid,North,App,72,19.9,3.35,1,2,19.9,0,Light,Low,Medium
101617,Postpaid,Central,Partner,29,26.12,33.74,1,4,35.25,0,Heavy,High,Medium
101618,Business,North,Web,59,45.71,21.4,0,4,49.65,0,Heavy,High,Medium
101619,Prepaid,West,App,72,23.74,2.58,1,2,23.74,0,Light,Mid,Medium
101620,Prepaid,West,App,60,14.43,6.51,3,1,14.43,1,Moderate,Low,Medium
101621,Postpaid,East,Web,39,23.67,3.33,0,5,23.67,0,Light,Mid,Medium
101622,Family,West,App,72,37.62,21.87,1,6,41.76,1,Heavy,High,Elevated
101623,Prepaid,Central,App,30,14.15,8.88,1,1,14.15,1,Moderate,Low,Low
101624,Postpaid,North,Store,21,37.09,20.84,2,0,40.8,0,Heavy,High,Low
101625,Family,West,App,62,40.28,11.62,2,2,40.28,0,Moderate,High,Medium
101626,Postpaid,West,App,67,36.16,11.66,1,4,36.16,0,Moderate,High,Medium
101627,Prepaid,South,Web,11,33.3,1.45,4,3,33.3,1,Light,Mid,Elevated
101628,Prepaid,Central,App,23,13.49,6.41,0,4,13.49,0,Moderate,Low,Medium
101629,Postpaid,East,Store,21,28.23,16.81,3,2,30.26,0,Heavy,Mid,Medium
101630,Postpaid,North,App,60,31.58,18.83,0,5,34.45,0,Heavy,Mid,Medium
101631,Family,Central,Web,21,31.35,18.25,3,1,33.98,1,Heavy,Mid,Medium
101632,Postpaid,Central,App,48,26.35,16.18,1,1,28.1,0,Heavy,Mid,Low
101633,Postpaid,North,Web,68,31.85,10.03,0,2,31.85,0,Moderate,Mid,Low
101634,Business,West,Web,66,53.77,17.86,1,1,56.23,0,Heavy,High,Low
101635,Postpaid,South,Web,64,32.59,20.42,4,0,36.12,0,Heavy,High,Medium
101636,Postpaid,North,Store,39,30.81,8.46,1,1,30.81,0,Moderate,Mid,Low
101637,Business,South,Store,44,55.14,34.6,0,0,64.63,0,Heavy,VIP,Low
101638,Prepaid,Central,App,53,18.25,7.41,1,1,18.25,0,Moderate,Low,Low
101639,Family,North,Store,24,30.83,2.41,2,2,30.83,0,Light,Mid,Medium
101640,Family,North,Store,37,42.18,14.74,4,1,43.33,0,Moderate,High,Medium
101641,Prepaid,West,Store,34,13.79,8.3,3,5,13.79,1,Moderate,Low,Elevated
101642,Postpaid,South,App,58,34.26,15.31,3,2,35.65,0,Heavy,High,Medium
101643,Prepaid,North,Store,42,23.11,6.4,1,0,23.11,0,Moderate,Mid,Low
101644,Prepaid,South,Store,33,11.24,3.95,2,2,11.24,1,Light,Low,Medium
101645,Postpaid,West,Store,39,27.96,0.2,2,1,27.96,0,Light,Mid,Medium
101646,Prepaid,West,Web,13,12.16,6.69,2,2,12.16,1,Moderate,Low,Medium
101647,Family,West,App,19,38.09,7.83,1,3,38.09,0,Moderate,High,Medium
101648,Family,North,Store,58,30.24,32.56,1,5,38.87,1,Heavy,High,Elevated
101649,Family,East,App,10,23.83,11.18,0,4,23.83,0,Moderate,Mid,Medium
101650,Prepaid,West,Web,50,11.55,12.29,1,4,11.67,1,Moderate,Low,Medium
101651,Prepaid,South,Web,66,13.74,5.48,1,2,13.74,0,Moderate,Low,Medium
101652,Prepaid,North,App,50,15.4,4.18,0,4,15.4,1,Light,Low,Medium
101653,Prepaid,South,App,47,21.1,0.2,1,2,21.1,1,Light,Mid,Medium
101654,Business,South,Web,52,55.33,16.21,1,3,57.09,0,Heavy,High,Medium
101655,Postpaid,North,Web,11,14.73,10.56,1,2,14.73,1,Moderate,Low,Medium
101656,Prepaid,Central,App,10,8.78,0.2,2,2,8.78,1,Light,Low,Medium
101657,Family,East,App,72,39.43,15.62,1,4,40.95,0,Heavy,High,Medium
101658,Postpaid,West,App,31,31.86,19.7,1,6,35.09,0,Heavy,High,Elevated
101659,Prepaid,North,Web,30,15.61,3.19,0,7,15.61,1,Light,Low,Elevated
101660,Prepaid,West,App,12,20.67,10.12,1,6,20.67,1,Moderate,Mid,Elevated
101661,Postpaid,East,Web,53,32.9,11.76,0,2,32.9,0,Moderate,Mid,Low
101662,Family,Central,Web,3,44.06,16.06,4,4,45.77,1,Heavy,High,Elevated
101663,Prepaid,East,Web,13,20.81,3.2,0,6,20.81,0,Light,Mid,Elevated
101664,Family,West,Partner,17,31.18,7.68,3,2,31.18,0,Moderate,Mid,Medium
101665,Family,South,Store,68,43.64,15.39,0,4,45.06,0,Heavy,High,Medium
101666,Family,East,Web,69,35.5,18.84,0,4,38.37,1,Heavy,High,Medium
101667,Prepaid,Central,Web,6,23.79,7.11,2,5,23.79,1,Moderate,Mid,Elevated
101668,Prepaid,West,Web,11,13.21,9.63,0,6,13.21,1,Moderate,Low,Elevated
101669,Family,West,Store,69,51.53,8.56,0,1,51.53,0,Moderate,High,Low
101670,Prepaid,Central,App,46,11.1,6.14,3,1,11.1,0,Moderate,Low,Medium
101671,Postpaid,Central,Partner,53,24.75,12.83,0,2,25.09,0,Moderate,Mid,Low
101672,Family,South,App,41,39.38,39.3,1,1,50.85,0,Power,High,Low
101673,Prepaid,North,Partner,17,20.43,5.1,0,2,20.43,0,Moderate,Mid,Low
101674,Family,East,App,53,50.94,7.76,0,5,50.94,0,Moderate,High,Medium
101675,Business,Central,Store,14,52.7,24.52,3,4,57.96,0,Heavy,High,Elevated
101676,Family,East,Partner,3,39.18,16.44,0,1,41.04,0,Heavy,High,Low
101677,Postpaid,South,Web,61,24.31,11.27,2,2,24.31,0,Moderate,Mid,Medium
101678,Family,East,Store,28,44.32,8.18,0,6,44.32,0,Moderate,High,Elevated
101679,Postpaid,North,App,3,33.53,10.51,0,3,33.53,0,Moderate,Mid,Medium
101680,Family,North,App,32,33.88,36.3,1,2,44.09,0,Power,High,Medium
101681,Family,North,App,9,41.17,18.18,0,3,43.77,0,Heavy,High,Medium
101682,Family,North,Store,34,39.23,10.51,2,2,39.23,0,Moderate,High,Medium
101683,Prepaid,West,App,49,17.33,7.59,0,3,17.33,0,Moderate,Low,Medium
101684,Prepaid,South,App,25,16.94,6.62,1,5,16.94,1,Moderate,Low,Elevated
101685,Prepaid,North,App,6,26.32,2.32,2,2,26.32,0,Light,Mid,Medium
101686,Postpaid,East,Partner,65,31.35,18.7,1,2,34.17,0,Heavy,Mid,Medium
101687,Postpaid,South,Web,39,26.63,10.0,0,4,26.63,0,Moderate,Mid,Medium
101688,Postpaid,South,App,2,28.06,13.21,1,4,28.56,0,Moderate,Mid,Medium
101689,Postpaid,South,Partner,42,29.11,5.59,0,3,29.11,0,Moderate,Mid,Medium
101690,Family,North,Store,67,30.44,14.82,1,5,31.63,1,Moderate,Mid,Elevated
101691,Family,West,App,2,31.14,9.13,0,4,31.14,0,Moderate,Mid,Medium
101692,Prepaid,North,App,57,17.43,18.5,2,0,20.17,0,Heavy,Mid,Low
101693,Family,South,Web,28,43.15,23.98,1,3,48.18,1,Heavy,High,Medium
101694,Postpaid,North,App,51,28.99,24.43,2,2,34.21,1,Heavy,Mid,Medium
101695,Postpaid,South,App,3,29.07,19.73,1,1,32.32,1,Heavy,Mid,Low
101696,Prepaid,North,Partner,66,17.31,5.33,1,2,17.31,0,Moderate,Low,Medium
101697,Family,South,Web,70,31.59,27.82,3,1,38.23,1,Heavy,High,Medium
101698,Business,South,Web,40,52.99,26.31,3,7,59.0,1,Heavy,High,Critical
101699,Family,North,Web,16,26.68,18.34,0,1,29.34,0,Heavy,Mid,Low
101700,Family,Central,Web,11,43.15,30.76,1,1,51.03,0,Heavy,High,Low
101701,Business,South,App,50,51.69,17.25,2,2,53.89,1,Heavy,High,Medium
101702,Postpaid,North,Web,58,24.0,19.59,0,4,27.19,0,Heavy,Mid,Medium
101703,Postpaid,East,App,49,29.9,21.96,2,3,34.08,0,Heavy,Mid,Medium
101704,Postpaid,North,App,36,30.15,13.71,1,2,30.87,0,Moderate,Mid,Medium
101705,Business,West,Partner,56,59.46,34.72,2,4,69.0,1,Heavy,VIP,Elevated
101706,Prepaid,North,App,54,22.86,1.45,2,0,22.86,0,Light,Mid,Low
101707,Postpaid,East,App,25,21.9,11.28,0,1,21.9,0,Moderate,Mid,Low
101708,Family,Central,App,56,44.63,34.84,0,1,54.22,0,Heavy,High,Low
101709,Prepaid,North,Web,14,15.34,2.58,3,5,15.34,1,Light,Low,Elevated
101710,Family,South,Partner,60,46.31,21.84,2,6,50.44,0,Heavy,High,Elevated
101711,Postpaid,West,App,39,33.62,14.9,0,3,34.83,0,Moderate,Mid,Medium
101712,Business,Central,App,54,67.32,22.55,2,2,71.75,0,Heavy,VIP,Medium
101713,Family,South,Web,50,33.35,16.33,0,4,35.17,0,Heavy,High,Medium
101714,Prepaid,West,Web,7,17.76,11.57,2,3,17.76,1,Moderate,Low,Medium
101715,Family,North,App,55,40.24,15.57,3,6,41.74,0,Heavy,High,Elevated
101716,Prepaid,West,App,57,12.55,11.1,1,1,12.55,0,Moderate,Low,Low
101717,Postpaid,South,Store,4,32.3,18.87,1,1,35.18,0,Heavy,High,Low
101718,Postpaid,West,App,17,22.26,10.92,0,3,22.26,0,Moderate,Mid,Medium
101719,Family,North,Web,55,29.01,12.1,1,3,29.05,0,Moderate,Mid,Medium
101720,Prepaid,East,App,26,25.99,7.97,1,1,25.99,0,Moderate,Mid,Low
101721,Prepaid,South,Web,9,9.75,9.39,1,3,9.75,0,Moderate,Low,Medium
101722,Postpaid,West,Web,62,39.31,14.64,0,1,40.42,0,Moderate,High,Low
101723,Postpaid,West,Web,38,31.49,12.42,4,4,31.66,1,Moderate,Mid,Elevated
101724,Postpaid,Central,Web,29,23.79,18.77,2,3,26.64,1,Heavy,Mid,Medium
101725,Prepaid,Central,App,40,12.68,8.33,3,3,12.68,0,Moderate,Low,Elevated
101726,Postpaid,East,App,29,36.4,6.89,1,4,36.4,0,Moderate,High,Medium
101727,Family,West,Store,10,36.31,33.1,4,3,45.17,0,Heavy,High,Elevated
101728,Prepaid,North,Web,41,13.97,9.77,0,4,13.97,1,Moderate,Low,Medium
101729,Postpaid,Central,Web,70,29.2,11.9,1,3,29.2,1,Moderate,Mid,Medium
101730,Business,West,App,69,56.74,32.52,3,2,65.35,0,Heavy,VIP,Medium
101731,Prepaid,East,Web,46,13.56,12.73,0,1,13.87,0,Moderate,Low,Low
101732,Family,East,App,12,28.27,16.28,1,5,30.07,0,Heavy,Mid,Elevated
101733,Prepaid,West,App,17,13.55,13.9,2,1,14.35,1,Moderate,Low,Medium
101734,Family,West,App,23,37.4,20.88,1,4,41.14,0,Heavy,High,Medium
101735,Family,West,Partner,4,28.9,13.54,2,4,29.54,1,Moderate,Mid,Elevated
101736,Family,East,Store,11,34.23,19.26,1,4,37.28,0,Heavy,High,Medium
101737,Prepaid,South,Store,56,9.9,6.81,1,2,9.9,0,Moderate,Low,Medium
101738,Postpaid,Central,Web,31,30.57,11.09,1,1,30.57,0,Moderate,Mid,Low
101739,Family,West,App,61,42.83,27.54,1,6,49.36,0,Heavy,High,Elevated
101740,Prepaid,East,App,5,14.64,9.96,0,3,14.64,0,Moderate,Low,Medium
101741,Prepaid,West,App,7,15.94,12.87,0,4,16.3,0,Moderate,Low,Medium
101742,Prepaid,West,App,50,20.62,11.38,0,3,20.62,0,Moderate,Mid,Medium
101743,Business,West,Store,19,60.75,28.42,0,1,67.64,0,Heavy,VIP,Low
101744,Postpaid,East,App,17,34.34,4.99,1,2,34.34,0,Light,Mid,Medium
101745,Postpaid,Central,Web,47,25.69,8.66,0,1,25.69,0,Moderate,Mid,Low
101746,Family,Central,Web,66,35.07,13.74,1,3,35.8,0,Moderate,High,Medium
101747,Postpaid,East,Partner,31,23.15,4.03,2,1,23.15,0,Light,Mid,Medium
101748,Postpaid,North,App,55,33.97,15.66,1,1,35.51,1,Heavy,High,Low
101749,Postpaid,East,Store,25,37.36,24.21,1,3,42.49,0,Heavy,High,Medium
101750,Postpaid,West,App,61,17.54,25.53,2,3,23.22,1,Heavy,Mid,Medium
101751,Prepaid,East,App,31,20.35,5.8,0,7,20.35,0,Moderate,Mid,Elevated
101752,Family,Central,Store,11,47.74,15.28,0,3,49.12,0,Heavy,High,Medium
101753,Family,North,App,37,30.82,22.85,3,0,35.38,0,Heavy,High,Medium
101754,Postpaid,South,Web,22,26.55,33.45,1,3,35.56,0,Heavy,High,Medium
101755,Postpaid,Central,Web,14,26.47,14.56,0,2,27.54,0,Moderate,Mid,Low
101756,Prepaid,Central,App,14,22.23,9.66,0,2,22.23,1,Moderate,Mid,Low
101757,Business,East,Partner,28,70.74,30.31,3,7,78.43,0,Heavy,VIP,Critical
101758,Family,North,App,1,32.6,14.44,1,3,33.62,0,Moderate,Mid,Medium
101759,Business,East,Partner,6,49.28,29.07,1,7,56.44,1,Heavy,High,Elevated
101760,Prepaid,East,Store,43,8.88,6.22,2,5,8.88,0,Moderate,Low,Elevated
101761,Prepaid,East,App,1,15.02,7.13,0,3,15.02,0,Moderate,Low,Medium
