customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned
103702,Postpaid,South,Store,49,32.1,16.26,0,1,33.89,0
103703,Postpaid,West,App,40,35.37,7.39,1,1,35.37,0
103704,Prepaid,West,App,29,16.27,3.15,1,1,16.27,0
103705,Prepaid,North,Store,33,15.62,5.14,3,1,15.62,0
103706,Prepaid,West,Web,19,8.21,11.11,2,2,8.21,0
103707,Postpaid,Central,Store,48,27.36,25.52,3,3,33.04,0
103708,Postpaid,South,App,22,39.11,3.99,1,5,39.11,0
103709,Family,North,Web,21,46.91,14.63,1,2,48.02,0
103710,Family,Central,Partner,34,29.32,3.42,0,1,29.32,0
103711,Family,East,App,67,31.86,21.77,1,3,35.97,0
103712,Business,East,Web,32,45.24,25.71,3,3,51.0,0
103713,Family,West,Web,66,48.68,22.03,3,3,52.89,0
103714,Family,West,App,38,43.57,19.0,0,5,46.51,0
103715,Family,South,Web,6,43.64,25.27,0,2,49.22,0
103716,Family,North,Partner,43,35.0,22.61,1,7,39.45,0
103717,Family,West,Web,67,50.01,17.98,1,1,52.52,0
103718,Business,East,App,64,53.64,21.76,0,1,57.74,1
103719,Postpaid,West,Store,14,19.92,8.31,0,2,19.92,0
103720,Postpaid,Central,Web,20,36.71,23.72,0,1,41.64,0
103721,Postpaid,North,Store,50,29.25,8.37,1,1,29.25,0
103722,Family,Central,App,32,28.91,26.61,0,2,35.05,0
103723,Postpaid,West,App,60,35.8,12.4,0,1,35.97,0
103724,Family,Central,Web,38,25.2,41.26,1,1,37.49,0
103725,Family,South,Store,18,41.18,19.88,1,2,44.49,0
103726,Business,South,Partner,24,47.93,33.09,3,3,56.79,1
103727,Prepaid,West,App,9,12.92,12.68,1,3,13.21,0
103728,Postpaid,Central,Web,21,29.49,12.06,3,1,29.52,0
103729,Family,Central,App,55,45.52,23.91,0,7,50.52,0
103730,Business,East,Web,16,75.14,35.57,0,2,85.04,0
103731,Family,East,Web,32,26.14,29.27,1,2,33.4,0
103732,Postpaid,North,App,13,24.7,12.81,1,1,25.04,0
103733,Postpaid,West,App,36,28.9,30.87,0,1,36.82,0
103734,Prepaid,West,Partner,70,21.6,7.44,0,3,21.6,0
103735,Business,West,Web,55,65.26,36.41,1,7,75.51,1
103736,Prepaid,South,Store,56,20.48,8.47,1,4,20.48,0
103737,Family,Central,App,19,30.65,20.11,2,2,34.06,0
103738,Family,North,Partner,23,41.25,35.57,1,5,51.15,0
103739,Postpaid,East,Web,7,33.54,27.26,0,0,39.95,0
103740,Prepaid,East,App,67,19.28,15.25,0,3,20.65,1
103741,Prepaid,East,Store,69,25.67,6.37,0,0,25.67,0
103742,Family,West,App,25,33.36,26.19,0,3,39.32,1
103743,Postpaid,West,Web,51,37.93,1.78,0,2,37.93,0
103744,Prepaid,North,Web,16,18.59,11.73,4,0,18.59,1
103745,Postpaid,North,App,47,33.42,21.94,0,3,37.6,0
103746,Prepaid,East,App,7,19.86,3.04,1,4,19.86,1
103747,Family,West,App,24,38.25,27.88,0,3,44.91,0
103748,Prepaid,East,App,29,23.21,2.06,0,2,23.21,1
103749,Prepaid,South,Partner,72,27.35,5.98,3,2,27.35,0
103750,Prepaid,North,Web,34,24.47,5.86,1,3,24.47,0
103751,Postpaid,West,App,17,33.4,2.73,3,4,33.4,1
103752,Postpaid,East,App,4,31.9,4.87,0,2,31.9,1
103753,Family,East,App,13,35.85,5.27,1,1,35.85,0
103754,Postpaid,East,Web,18,30.25,3.63,4,3,30.25,1
103755,Postpaid,South,App,23,33.89,25.02,1,2,39.36,0
103756,Prepaid,South,App,10,21.8,18.7,0,4,24.61,0
103757,Prepaid,North,Partner,54,13.38,8.69,2,1,13.38,1
103758,Business,West,Store,28,45.17,11.86,2,2,45.17,0
103759,Prepaid,South,Web,18,15.7,7.06,1,0,15.7,0
103760,Business,South,App,38,44.56,7.8,2,2,44.56,0
103761,Prepaid,Central,App,23,18.24,16.81,1,2,20.26,0
103762,Prepaid,South,Partner,50,25.9,11.24,3,1,25.9,1
103763,Prepaid,East,Web,39,13.14,8.79,1,6,13.14,1
103764,Prepaid,South,Web,68,13.21,1.28,1,5,13.21,0
103765,Family,South,Store,47,35.81,26.89,3,2,42.06,1
103766,Postpaid,North,App,27,33.06,14.31,2,3,34.03,0
103767,Prepaid,Central,Store,11,14.06,13.41,2,3,14.66,0
103768,Postpaid,East,App,8,29.3,25.01,2,0,34.76,1
103769,Postpaid,West,App,48,26.78,16.47,3,1,28.66,0
103770,Business,Central,Store,3,59.0,13.82,1,2,59.76,0
103771,Business,North,App,28,48.2,17.74,0,5,50.61,0
103772,Postpaid,West,App,2,32.94,17.18,0,2,35.11,0
103773,Family,North,App,25,28.94,14.74,1,3,30.1,0
103774,Family,East,App,64,44.31,21.43,0,3,48.27,0
103775,Postpaid,Central,Web,6,32.37,6.53,1,3,32.37,0
103776,Postpaid,North,Partner,71,24.24,14.28,2,2,25.2,0
103777,Prepaid,Central,App,71,26.93,5.26,0,3,26.93,1
103778,Family,East,App,63,26.26,28.93,0,2,33.37,1
103779,Business,South,Web,50,45.45,22.1,1,2,49.69,0
103780,Prepaid,North,App,13,18.51,8.69,1,4,18.51,0
103781,Family,East,Web,8,38.84,13.97,1,2,39.67,0
103782,Business,East,App,67,60.47,29.96,0,2,68.01,1
103783,Prepaid,South,Web,27,20.29,0.54,1,1,20.29,0
103784,Postpaid,East,App,33,21.49,3.6,1,3,21.49,0
103785,Business,North,Web,6,48.5,21.19,2,2,52.36,0
103786,Business,Central,Store,5,67.86,17.34,1,2,70.1,0
103787,Prepaid,South,App,39,18.2,7.98,0,2,18.2,0
103788,Postpaid,East,App,30,28.26,7.22,0,2,28.26,0
103789,Postpaid,West,Store,51,39.27,9.21,3,5,39.27,1
103790,Prepaid,West,Partner,61,20.06,9.43,0,2,20.06,1
103791,Prepaid,Central,Store,5,9.26,6.75,1,1,9.26,1
103792,Prepaid,Central,App,70,12.24,8.33,2,3,12.24,1
103793,Prepaid,North,Store,67,27.21,6.23,0,4,27.21,0
103794,Postpaid,South,App,42,35.9,16.25,1,1,37.69,0
103795,Postpaid,West,Web,27,37.08,29.73,1,5,44.53,0
103796,Postpaid,North,Web,12,24.17,4.41,1,2,24.17,0
103797,Family,West,App,17,30.28,8.79,2,3,30.28,0
103798,Postpaid,North,Store,51,29.22,10.87,1,1,29.22,1
103799,Prepaid,Central,Web,10,11.17,6.8,1,2,11.17,1
103800,Prepaid,West,App,70,12.96,2.74,1,2,12.96,0
103801,Prepaid,East,Store,11,14.56,0.2,1,5,14.56,0
103802,Prepaid,East,Store,55,14.19,8.24,3,2,14.19,0
103803,Prepaid,Central,Store,62,11.56,12.04,0,3,11.58,0
103804,Prepaid,West,Store,22,22.6,9.95,1,4,22.6,0
103805,Prepaid,West,Store,35,25.37,8.4,0,2,25.37,0
103806,Postpaid,West,Web,42,39.66,15.68,1,2,41.2,0
103807,Postpaid,North,Store,58,35.43,12.22,0,3,35.52,0
103808,Business,North,Web,4,58.51,20.59,3,0,62.12,0
103809,Family,North,Store,17,27.55,15.47,0,0,29.01,0
103810,Postpaid,West,Web,11,33.6,20.94,1,2,37.36,0
103811,Prepaid,West,App,23,11.49,9.92,2,3,11.49,0
103812,Postpaid,South,Store,49,28.19,14.05,1,1,29.05,0
103813,Prepaid,Central,Store,30,19.29,8.03,0,2,19.29,0
103814,Postpaid,North,App,36,35.7,23.88,1,2,40.69,0
103815,Postpaid,West,App,33,42.07,13.85,2,3,42.85,0
103816,Postpaid,East,Store,1,31.16,20.73,2,6,34.83,1
103817,Prepaid,East,App,8,25.47,10.89,0,3,25.47,0
103818,Postpaid,North,App,17,33.58,16.87,2,4,35.63,0
103819,Family,West,App,4,37.03,32.65,2,0,45.71,0
103820,Family,West,Store,60,28.64,20.5,0,1,32.21,0
103821,Postpaid,South,Partner,72,29.21,24.65,4,1,34.52,1
103822,Postpaid,East,Web,35,32.86,15.19,0,2,34.2,0
103823,Prepaid,West,Partner,48,16.11,7.51,1,2,16.11,1
103824,Family,South,Partner,5,40.94,30.42,3,3,48.68,0
103825,Postpaid,West,App,4,27.36,18.53,2,4,30.1,1
103826,Prepaid,East,App,44,19.48,8.85,0,3,19.48,0
103827,Prepaid,Central,App,56,14.6,6.35,3,3,14.6,1
103828,Business,West,App,67,43.26,34.42,0,3,52.68,0
103829,Postpaid,North,Web,27,33.39,18.25,0,3,36.01,0
103830,Postpaid,West,Partner,31,33.16,16.13,1,3,34.9,0
103831,Postpaid,South,Store,58,28.11,28.94,1,1,35.23,0
103832,Postpaid,Central,Partner,11,34.63,8.58,1,2,34.63,1
103833,Postpaid,West,Web,69,24.04,16.72,0,4,26.02,0
103834,Prepaid,North,Store,22,11.38,6.57,2,2,11.38,0
103835,Postpaid,West,App,2,17.81,10.08,1,3,17.81,0
103836,Postpaid,North,Partner,57,20.16,11.31,1,6,20.16,0
103837,Prepaid,Central,Web,70,20.62,0.2,3,0,20.62,1
103838,Family,Central,App,35,48.46,24.36,0,0,53.65,0
103839,Prepaid,West,App,12,8.8,11.19,1,5,8.8,0
103840,Postpaid,East,Web,11,21.88,0.2,2,2,21.88,0
103841,Postpaid,West,Web,22,44.62,21.39,1,2,48.57,0
103842,Postpaid,East,Store,39,25.35,16.27,4,1,27.14,0
103843,Postpaid,North,Partner,46,33.16,19.64,0,4,36.36,0
103844,Business,Central,App,51,45.51,35.03,2,5,55.18,0
103845,Postpaid,South,Partner,52,34.76,15.9,0,4,36.4,0
103846,Family,South,Store,18,50.16,24.44,2,5,55.38,1
103847,Postpaid,North,Web,13,25.52,15.41,0,2,26.95,0
103848,Prepaid,Central,Partner,69,23.68,6.98,3,3,23.68,0
103849,Prepaid,Central,Web,10,28.15,10.4,2,0,28.15,1
103850,Postpaid,South,App,37,23.97,16.79,2,1,25.98,0
103851,Prepaid,South,Web,21,8.0,6.09,0,4,8.0,0
103852,Postpaid,West,Store,53,34.41,12.46,0,5,34.6,1
103853,Postpaid,East,App,24,36.7,7.28,1,3,36.7,0
103854,Postpaid,Central,Web,8,25.92,12.24,3,1,26.02,0
103855,Prepaid,Central,Store,23,12.98,16.92,1,2,15.05,1
103856,Family,West,Store,8,34.89,19.53,2,5,38.06,1
103857,Postpaid,North,App,13,30.93,15.08,0,2,32.23,0
103858,Postpaid,West,App,35,24.0,16.86,0,0,26.04,0
103859,Prepaid,Central,App,70,9.65,14.59,4,3,10.74,0
103860,Postpaid,South,Web,15,13.45,27.47,3,3,19.95,0
103861,Prepaid,Central,App,58,22.18,6.8,2,3,22.18,1
103862,Postpaid,South,Store,38,29.08,6.58,2,8,29.08,0
103863,Postpaid,Central,Store,71,37.98,11.87,1,1,37.98,0
103864,Business,West,App,38,70.12,25.83,0,5,75.92,0
103865,Prepaid,North,App,8,12.78,12.92,2,6,13.17,0
103866,Postpaid,East,App,30,41.78,9.93,1,3,41.78,1
103867,Prepaid,North,Partner,6,21.53,6.89,0,4,21.53,0
103868,Postpaid,South,Partner,16,21.02,17.43,0,2,23.3,0
103869,Postpaid,Central,App,39,35.48,6.5,1,1,35.48,0
103870,Postpaid,South,App,65,36.27,11.79,2,3,36.27,0
103871,Prepaid,Central,Store,45,16.07,13.72,3,2,16.79,1
103872,Prepaid,North,App,27,18.56,11.31,1,0,18.56,0
103873,Prepaid,West,Store,46,15.31,6.33,2,2,15.31,0
103874,Business,Central,Store,18,48.96,24.64,2,4,54.27,1
103875,Postpaid,West,Web,7,24.68,12.49,0,2,24.88,0
103876,Prepaid,Central,App,53,20.3,10.72,2,1,20.3,0
103877,Business,Central,Partner,61,64.7,14.93,1,4,65.93,0
103878,Prepaid,West,App,45,18.05,9.31,2,3,18.05,1
103879,Postpaid,West,App,36,26.73,12.43,2,2,26.91,1
103880,Postpaid,North,Partner,33,30.77,14.54,1,3,31.84,1
103881,Family,East,App,27,29.61,20.26,4,3,33.08,1
103882,Postpaid,South,App,70,27.83,27.86,0,4,34.49,0
103883,Postpaid,West,App,37,27.79,27.51,0,3,34.3,0
103884,Business,West,Web,63,47.46,26.51,0,4,53.55,0
103885,Prepaid,West,Store,3,12.52,9.8,2,4,12.52,1
103886,Business,Central,Store,26,56.24,20.6,0,2,59.85,0
103887,Family,North,App,16,38.28,28.7,2,3,45.3,0
103888,Business,Central,App,9,66.39,28.98,3,2,73.52,0
103889,Prepaid,North,App,72,20.83,6.42,1,1,20.83,1
103890,Prepaid,South,Store,4,14.95,6.96,2,4,14.95,0
103891,Postpaid,West,App,40,27.03,19.64,1,3,30.24,0
103892,Postpaid,South,Store,16,27.41,5.97,1,2,27.41,0
103893,Postpaid,West,Web,6,38.42,8.21,0,4,38.42,0
103894,Business,West,Store,71,55.63,18.52,0,1,58.37,1
103895,Postpaid,West,Store,22,44.94,25.07,0,3,50.43,0
103896,Prepaid,North,Store,26,19.42,11.97,1,2,19.42,0
103897,Postpaid,North,App,14,39.04,17.97,1,2,41.54,0
103898,Prepaid,North,Store,50,29.56,2.58,0,4,29.56,0
103899,Prepaid,East,App,67,16.68,7.74,1,3,16.68,0
103900,Prepaid,North,Web,25,15.88,9.05,2,3,15.88,0
103901,Family,South,Store,59,55.1,25.67,3,1,60.85,0
103902,Postpaid,Central,Store,30,26.66,10.23,0,1,26.66,0
103903,Postpaid,Central,Web,40,39.98,3.07,1,3,39.98,1
103904,Postpaid,West,App,58,25.13,27.21,0,0,31.52,1
103905,Postpaid,North,App,69,26.88,18.63,3,2,29.66,1
103906,Family,East,Partner,44,51.94,22.68,0,2,56.43,1
103907,Family,North,App,27,21.95,14.71,4,1,23.09,0
103908,Postpaid,South,App,34,31.97,2.77,2,2,31.97,0
103909,Family,East,App,63,37.5,16.8,1,2,39.52,0
103910,Postpaid,Central,App,26,29.32,21.69,2,2,33.39,0
103911,Postpaid,West,Store,34,23.31,5.92,1,2,23.31,0
103912,Family,South,Web,56,26.65,32.38,0,3,35.22,0
103913,Postpaid,West,Web,62,34.17,6.57,0,1,34.17,0
103914,Postpaid,Central,Store,33,27.92,7.86,1,3,27.92,0
103915,Prepaid,North,Web,65,24.23,9.52,0,3,24.23,0
103916,Postpaid,West,Web,63,26.02,5.56,0,3,26.02,0
103917,Postpaid,South,App,34,24.42,0.2,1,1,24.42,1
103918,Postpaid,North,Store,20,23.52,14.47,1,1,24.55,0
103919,Postpaid,Central,App,13,24.44,31.23,0,1,32.52,0
103920,Prepaid,North,App,9,17.97,18.24,2,4,20.59,0
103921,Family,West,Web,14,37.76,17.79,3,1,40.2,0
103922,Postpaid,North,Web,5,21.78,9.36,0,3,21.78,0
103923,Business,West,Partner,21,60.88,19.56,1,1,64.06,0
103924,Prepaid,West,Store,72,24.96,9.73,1,1,24.96,1
103925,Postpaid,Central,App,17,34.59,7.52,0,1,34.59,1
103926,Postpaid,West,App,28,30.5,22.51,2,2,34.92,1
103927,Family,West,App,28,40.9,19.24,2,4,43.94,0
103928,Prepaid,South,App,38,20.61,7.83,1,5,20.61,1
103929,Family,North,Store,37,51.6,19.75,2,2,54.85,0
103930,Postpaid,West,Web,42,18.75,12.61,0,3,19.01,1
103931,Postpaid,East,App,7,36.83,28.9,0,2,43.93,0
103932,Postpaid,North,App,24,25.23,16.89,1,1,27.28,0
103933,Prepaid,Central,App,66,20.36,2.89,0,3,20.36,1
103934,Postpaid,South,Web,71,35.2,11.99,3,3,35.2,0
103935,Prepaid,North,App,1,22.56,5.49,1,1,22.56,0
103936,Postpaid,Central,App,46,26.51,3.16,2,2,26.51,1
103937,Postpaid,East,App,10,32.88,0.2,3,0,32.88,0
103938,Postpaid,West,App,39,35.68,7.52,1,1,35.68,0
103939,Prepaid,North,App,1,20.72,4.05,0,3,20.72,0
103940,Prepaid,South,Web,55,25.76,17.37,2,4,28.01,1
103941,Prepaid,West,App,72,14.56,4.75,0,8,14.56,0
103942,Prepaid,South,App,9,25.25,5.78,3,3,25.25,1
103943,Postpaid,West,App,30,29.56,25.38,1,3,35.18,0
103944,Prepaid,South,App,14,16.53,2.85,1,3,16.53,1
103945,Family,South,Partner,15,33.26,39.5,1,2,44.81,0
103946,Prepaid,North,Web,58,18.05,3.46,1,4,18.05,1
103947,Prepaid,South,Store,9,21.9,7.4,1,4,21.9,1
103948,Family,South,Store,9,44.55,12.46,1,3,44.74,0
103949,Prepaid,West,App,27,18.44,10.56,0,3,18.44,1
103950,Postpaid,East,App,23,36.63,10.99,2,3,36.63,1
103951,Business,North,App,71,52.68,25.02,3,6,58.14,1
103952,Business,East,Web,29,53.31,28.51,3,3,60.25,1
103953,Postpaid,South,Web,40,21.51,16.29,3,3,23.31,0
103954,Prepaid,East,App,8,22.76,4.34,2,4,22.76,0
103955,Postpaid,Central,Web,26,28.0,14.8,2,0,29.17,1
103956,Business,West,App,15,47.54,37.94,0,2,58.44,0
103957,Business,West,App,27,61.74,21.04,1,3,65.53,0
103958,Prepaid,South,App,22,17.79,15.27,1,2,19.16,1
103959,Postpaid,North,App,9,37.28,12.7,2,1,37.58,1
103960,Prepaid,West,App,40,15.23,15.33,1,1,16.62,0
103961,Prepaid,East,Partner,38,17.97,12.66,1,5,18.25,1
103962,Postpaid,West,App,38,24.18,13.86,0,2,24.96,0
103963,Prepaid,Central,App,31,16.1,2.53,1,3,16.1,1
103964,Postpaid,South,App,38,35.74,15.4,1,3,37.17,1
103965,Prepaid,West,App,53,19.22,4.05,0,3,19.22,0
103966,Postpaid,East,App,19,21.2,12.15,1,3,21.26,1
103967,Prepaid,South,App,14,24.55,10.53,0,5,24.55,0
103968,Postpaid,North,App,49,40.77,8.82,0,3,40.77,0
103969,Prepaid,West,App,10,15.33,6.9,0,6,15.33,0
103970,Business,South,App,26,70.59,22.6,1,0,75.04,0
103971,Prepaid,West,Web,42,12.97,10.37,1,3,12.97,0
103972,Postpaid,West,Partner,43,18.71,17.91,0,0,21.19,1
103973,Prepaid,East,App,54,12.76,14.05,0,3,13.62,0
103974,Prepaid,East,Web,34,16.73,5.74,1,1,16.73,0
103975,Prepaid,West,Web,36,24.87,13.46,1,1,25.48,0
103976,Prepaid,East,Store,4,18.94,4.38,1,3,18.94,1
103977,Prepaid,Central,Web,57,9.36,5.83,1,4,9.36,1
103978,Postpaid,North,Store,18,23.26,16.2,0,4,25.02,1
103979,Postpaid,Central,Partner,61,32.0,13.4,0,4,32.59,0
103980,Prepaid,North,App,47,19.45,4.94,0,1,19.45,0
103981,Postpaid,South,Store,66,27.0,16.47,0,3,28.88,0
103982,Postpaid,West,Web,64,27.73,18.91,0,3,30.63,0
103983,Prepaid,North,Partner,28,20.93,5.05,1,4,20.93,0
103984,Postpaid,South,Store,29,30.61,14.7,3,2,31.74,0
103985,Prepaid,North,Partner,66,19.19,10.53,3,4,19.19,0
103986,Prepaid,West,Web,64,17.3,5.01,1,3,17.3,1
103987,Postpaid,East,Web,52,30.73,13.73,3,1,31.46,0
103988,Business,North,Web,67,72.81,20.15,1,2,76.23,1
103989,Business,East,Web,45,55.68,21.93,3,6,59.85,1
103990,Business,South,Store,2,62.12,24.32,2,2,67.29,0
103991,Postpaid,Central,Web,40,25.87,5.98,0,2,25.87,0
103992,Prepaid,North,App,27,15.98,8.19,2,5,15.98,0
103993,Prepaid,West,Partner,2,21.32,1.14,1,5,21.32,0
103994,Prepaid,East,Web,41,19.59,5.35,4,6,19.59,1
103995,Prepaid,East,Store,41,17.52,14.02,1,1,18.37,1
103996,Prepaid,Central,App,53,16.48,5.62,0,0,16.48,0
103997,Postpaid,South,App,57,31.88,16.96,0,1,33.96,0
103998,Prepaid,West,App,24,14.66,1.21,0,0,14.66,0
103999,Prepaid,East,App,72,10.79,9.9,0,4,10.79,0
104000,Postpaid,West,Web,32,27.02,9.31,2,3,27.02,0
104001,Postpaid,South,Web,32,28.9,17.98,0,4,31.41,0
104002,Family,South,Web,14,37.97,21.59,0,2,42.0,0
104003,Prepaid,North,App,72,20.7,16.13,1,3,22.43,1
104004,Postpaid,North,Partner,29,29.17,11.09,2,2,29.17,0
104005,Prepaid,Central,Web,13,20.62,5.18,3,1,20.62,1
104006,Postpaid,West,Web,61,26.08,7.92,0,6,26.08,0
104007,Prepaid,South,App,69,19.06,0.2,1,1,19.06,0
104008,Prepaid,East,Web,16,13.18,14.0,1,1,14.02,0
104009,Postpaid,West,App,43,41.53,19.09,1,2,44.5,0
104010,Prepaid,South,App,66,12.56,6.73,1,5,12.56,0
104011,Prepaid,East,Store,48,22.31,4.47,1,3,22.31,0
104012,Business,West,Web,32,61.27,38.88,0,0,72.56,0
104013,Prepaid,South,App,42,8.27,5.01,1,2,8.27,0
104014,Postpaid,East,Partner,8,23.3,6.95,2,6,23.3,1
104015,Postpaid,South,Web,71,29.82,15.53,1,1,31.3,0
104016,Prepaid,North,Store,37,11.32,8.28,0,2,11.32,0
104017,Postpaid,West,App,4,32.07,11.56,0,1,32.07,1
104018,Prepaid,West,App,25,16.35,8.33,0,6,16.35,1
104019,Family,Central,Store,30,36.16,14.15,1,0,37.07,0
104020,Prepaid,North,Web,72,11.12,14.24,1,4,12.06,0
104021,Prepaid,West,Store,64,15.01,7.06,2,1,15.01,1
104022,Prepaid,Central,App,22,22.27,10.48,2,4,22.27,1
104023,Family,West,App,13,40.64,21.59,4,4,44.66,0
104024,Family,Central,App,4,37.02,4.89,1,4,37.02,0
104025,Business,Central,Store,42,51.46,32.72,3,4,60.16,1
104026,Postpaid,West,Store,33,25.44,22.59,2,4,29.89,1
104027,Postpaid,Central,App,38,13.78,15.27,0,3,15.16,1
104028,Postpaid,West,Store,20,23.5,8.16,1,3,23.5,1
104029,Family,East,Web,59,36.09,30.11,0,2,43.7,0
104030,Postpaid,Central,App,38,13.09,22.86,1,1,17.65,0
104031,Postpaid,West,App,67,20.58,13.8,1,2,21.33,0
104032,Postpaid,North,Store,18,40.45,9.99,1,2,40.45,0
104033,Postpaid,South,Partner,19,24.24,13.09,0,1,24.7,0
104034,Prepaid,South,App,43,11.72,5.77,3,4,11.72,1
104035,Postpaid,Central,App,50,29.91,8.17,0,1,29.91,0
104036,Prepaid,South,Store,22,21.9,5.37,0,5,21.9,0
104037,Family,South,App,40,33.58,27.29,1,3,40.0,0
104038,Postpaid,East,Partner,37,29.28,11.34,0,3,29.28,1
104039,Family,North,Web,48,27.33,23.82,2,3,32.3,1
104040,Postpaid,Central,App,46,35.66,19.15,2,3,38.67,0
104041,Family,East,Web,15,42.42,17.36,1,3,44.67,1
104042,Prepaid,North,Web,9,23.53,0.2,1,0,23.53,1
104043,Business,South,Store,20,58.99,40.77,1,2,71.08,0
104044,Postpaid,West,App,10,22.47,11.52,1,3,22.47,0
104045,Prepaid,West,Web,40,12.69,3.99,4,2,12.69,1
104046,Prepaid,East,Partner,37,15.08,9.68,0,1,15.08,0
104047,Prepaid,South,App,1,15.01,7.87,1,8,15.01,1
104048,Postpaid,Central,App,60,26.88,11.88,0,4,26.88,0
104049,Postpaid,West,Partner,52,23.83,23.85,0,6,28.8,1
104050,Business,West,App,34,58.81,19.14,4,3,61.81,1
104051,Postpaid,East,App,12,28.1,15.7,1,3,29.65,0
104052,Postpaid,Central,App,12,20.05,16.7,1,6,22.02,0
104053,Postpaid,West,Web,68,30.57,25.36,1,1,36.18,0
104054,Family,East,Web,17,54.02,13.78,1,3,54.77,1
104055,Family,Central,App,62,50.01,19.4,0,5,53.12,0
104056,Prepaid,Central,App,48,15.94,9.54,1,5,15.94,0
104057,Business,West,Store,45,39.52,27.99,0,2,46.24,0
104058,Postpaid,West,Web,61,31.92,2.5,1,3,31.92,0
104059,Family,East,App,65,37.73,16.66,3,3,39.69,0
104060,Business,East,Store,20,47.92,34.4,2,2,57.33,0
104061,Postpaid,North,Store,72,25.31,8.01,5,1,25.31,0
104062,Prepaid,West,App,10,20.67,10.36,2,3,20.67,1
104063,Postpaid,South,App,56,38.9,16.17,1,0,40.65,0
104064,Prepaid,South,Partner,28,27.22,1.81,0,2,27.22,0
104065,Family,Central,Web,46,29.55,4.65,0,3,29.55,0
104066,Prepaid,North,App,61,21.99,11.01,2,5,21.99,1
104067,Postpaid,West,Web,33,29.15,5.46,0,2,29.15,0
104068,Family,South,Store,6,43.81,17.95,1,2,46.31,1
104069,Prepaid,North,Partner,59,23.82,12.53,1,2,24.05,0
104070,Postpaid,North,Partner,10,28.78,9.9,2,0,28.78,1
104071,Postpaid,East,Store,51,29.8,11.65,0,1,29.8,0
104072,Postpaid,East,Store,32,28.14,10.44,1,2,28.14,0
104073,Prepaid,South,App,35,19.85,11.54,1,1,19.85,0
104074,Prepaid,West,Store,19,14.66,10.6,3,1,14.66,0
104075,Postpaid,East,App,37,34.99,11.3,2,3,34.99,0
104076,Postpaid,North,Web,14,24.36,9.05,0,1,24.36,0
104077,Postpaid,South,App,17,31.93,8.87,1,4,31.93,0
104078,Prepaid,North,Web,35,15.95,8.44,1,5,15.95,1
104079,Postpaid,North,Partner,57,37.97,7.14,1,5,37.97,0
104080,Postpaid,South,App,37,31.48,9.53,1,2,31.48,1
104081,Prepaid,West,Store,64,30.31,3.23,0,2,30.31,1
104082,Family,West,Web,20,38.28,16.41,4,0,40.13,0
104083,Prepaid,Central,Store,2,12.11,3.42,3,2,12.11,1
104084,Postpaid,West,Partner,23,30.44,11.16,1,0,30.44,0
104085,Business,East,Store,9,51.82,26.77,0,2,58.02,0
104086,Postpaid,South,App,38,25.38,6.98,4,3,25.38,1
104087,Postpaid,North,Store,72,37.92,22.41,1,5,42.29,1
104088,Prepaid,West,Store,36,14.73,0.87,1,4,14.73,1
104089,Prepaid,South,App,13,21.62,3.82,0,5,21.62,1
104090,Prepaid,South,Web,43,13.47,9.6,1,2,13.47,0
104091,Family,Central,Store,54,37.13,22.2,1,3,41.41,0
104092,Family,North,App,63,31.55,26.15,0,4,37.49,0
104093,Prepaid,North,App,35,16.77,0.2,1,3,16.77,0
104094,Prepaid,Central,App,31,22.6,6.56,2,3,22.6,1
104095,Prepaid,South,Store,38,14.17,8.08,2,3,14.17,1
104096,Postpaid,South,Store,16,35.51,14.09,0,3,36.39,0
104097,Postpaid,North,App,8,27.97,1.75,0,1,27.97,0
104098,Postpaid,South,Web,56,25.35,6.59,2,1,25.35,0
104099,Family,Central,Partner,10,37.7,14.81,0,2,38.88,0
104100,Prepaid,West,Store,50,17.7,7.23,0,0,17.7,0
104101,Postpaid,East,Web,42,25.81,0.2,0,3,25.81,0
104102,Postpaid,South,Partner,34,31.93,18.2,1,4,34.53,1
104103,Prepaid,South,App,28,8.0,5.7,1,5,8.0,0
104104,Family,West,App,71,45.75,18.54,3,1,48.5,0
104105,Prepaid,South,App,58,13.26,5.31,0,3,13.26,1
104106,Postpaid,North,Store,12,30.8,7.07,0,6,30.8,0
104107,Family,West,App,70,40.56,30.11,5,3,48.17,1
104108,Family,Central,Store,10,39.47,5.03,1,4,39.47,0
104109,Postpaid,Central,Store,59,35.48,11.79,1,3,35.48,0
104110,Prepaid,Central,App,31,13.46,9.6,1,8,13.46,1
104111,Family,East,App,30,32.9,16.87,1,3,34.94,1
104112,Family,West,App,37,20.81,8.67,1,4,20.81,0
104113,Postpaid,Central,Store,35,38.96,6.26,2,3,38.96,0
104114,Family,North,App,10,43.71,37.57,1,3,54.45,1
104115,Prepaid,East,App,12,13.72,3.9,2,2,13.72,1
104116,Postpaid,South,App,53,28.84,1.02,0,1,28.84,1
104117,Family,Central,Web,51,45.56,24.68,1,2,50.89,0
104118,Prepaid,Central,App,29,26.38,10.29,2,2,26.38,0
104119,Postpaid,West,Web,33,25.2,17.04,1,4,27.32,0
104120,Business,South,Web,28,39.75,22.46,1,4,44.14,0
104121,Family,Central,Store,62,43.02,37.95,1,0,53.92,0
104122,Family,North,App,5,37.04,29.28,3,3,44.3,0
